1583020800000,8519.28000000,8749.15000000,8414.15000000,8537.80000000,540.65332200,1583107199999,4620402.83071103,6610,224.34862400,1918712.23912827,0
1583107200000,8513.61000000,8972.61000000,8483.10000000,8920.91000000,811.36964200,1583193599999,7106901.81806982,8265,472.50557200,4140512.59288255,0
1583193600000,8918.29000000,8918.29000000,8662.06000000,8755.24000000,629.61408600,1583279999999,5529534.64349945,7101,247.66122500,2170868.96496336,0
1583280000000,8760.24000000,8848.28000000,8670.00000000,8753.52000000,428.89442000,1583366399999,3757110.66809517,6415,176.35617700,1546463.96069958,0
1583366400000,8762.41000000,9169.11000000,8752.48000000,9066.23000000,794.66902100,1583452799999,7203579.81293814,8522,322.69566600,2923752.16890447,0
1583452800000,9063.47000000,9174.03000000,8995.00000000,9164.48000000,394.49165600,1583539199999,3587304.87679759,5525,182.78166600,1661747.79802871,0
1583539200000,9162.15000000,9216.35000000,8856.84000000,8892.93000000,328.49775700,1583625599999,2964180.94633687,4400,141.16031800,1276596.81042364,0
1583625600000,8889.75000000,8889.75000000,8000.00000000,8031.77000000,940.82454100,1583711999999,7913800.96797707,10642,364.48848400,3078663.06755058,0
1583712000000,8040.67000000,8180.58000000,7636.06000000,7933.96000000,1579.89795200,1583798399999,12422153.70590961,15132,584.22901100,4588630.46956543,0
1583798400000,7931.45000000,8149.99000000,7728.59000000,7882.44000000,1362.37320400,1583884799999,10852414.54432650,10577,641.23828900,5111588.07211674,0
1583884800000,7886.67000000,7988.10000000,7586.70000000,7936.42000000,860.85990500,1583971199999,6724734.29920514,11335,313.08639600,2449988.54921253,0
1583971200000,7954.62000000,7970.51000000,4430.01000000,4819.12000000,4081.87926500,1584057599999,25684184.89678482,42210,1796.63223300,11250443.76887870,0
1584057600000,4831.81000000,5994.16000000,3733.72000000,5628.34000000,3812.29295900,1584143999999,19046456.84324649,47748,2009.83858100,9912703.82545636,0
1584144000000,5628.16000000,5656.65000000,5049.00000000,5173.13000000,1447.06800500,1584230399999,7816936.24376805,19241,690.06352300,3725552.89638780,0
1584230400000,5164.09000000,5998.99000000,5083.05000000,5346.66000000,1677.37251900,1584316799999,9113612.60496993,18996,782.43303900,4252410.50172008,0
1584316800000,5346.66000000,5351.59000000,4428.78000000,5016.40000000,3123.06792800,1584403199999,15213840.38254235,34148,1373.39012400,6703310.32037319,0
1584403200000,5042.51000000,5560.00000000,4935.30000000,5346.54000000,2163.85874900,1584489599999,11448973.36217049,20132,901.58426900,4764161.01016190,0
1584489600000,5344.93000000,5449.67000000,5015.74000000,5410.96000000,2331.32192400,1584575999999,12259909.24461483,19819,1186.17473300,6246394.28493554,0
1584576000000,5411.33000000,6427.00000000,5270.00000000,6186.43000000,2643.83580300,1584662399999,15532768.21501982,24521,1115.39283900,6566603.26651660,0
1584662400000,6189.35000000,6934.54000000,5671.86000000,6206.72000000,2681.83235200,1584748799999,17069088.19261135,30213,1308.43485000,8325665.34780772,0
1584748800000,6211.04000000,6469.36000000,5872.79000000,6198.68000000,1651.53705300,1584835199999,10173161.70195744,19725,706.08298000,4344554.34416404,0
1584835200000,6194.47000000,6419.86000000,5741.18000000,5815.90000000,1671.90558500,1584921599999,10125719.77526597,18325,703.72168500,4254839.20256557,0
1584921600000,5807.85000000,6632.10000000,5684.33000000,6505.54000000,2025.99293000,1585007999999,12533785.04092811,20596,911.88969800,5667595.22423664,0
1585008000000,6497.99000000,6861.12000000,6404.97000000,6767.68000000,1795.76824900,1585094399999,11942597.80108993,15960,832.09057400,5537500.77675058,0
1585094400000,6755.20000000,6983.80000000,6473.11000000,6704.95000000,1627.60674400,1585180799999,10837354.36118681,14746,841.87575500,5600405.32966451,0
1585180800000,6695.33000000,6794.97000000,6469.49000000,6766.66000000,848.28664800,1585267199999,5654626.55088229,9132,390.32448000,2602354.70847948,0
1585267200000,6766.66000000,6869.00000000,6278.01000000,6374.77000000,1160.29614700,1585353599999,7733914.14932740,11569,650.76759400,4338068.52044971,0
1585353600000,6362.89000000,6362.89000000,6030.61000000,6254.11000000,1228.92016100,1585439999999,7617294.42685407,14485,669.35315200,4147999.30629993,0
1585440000000,6261.09000000,6277.66000000,5867.29000000,5871.68000000,1081.44897100,1585526399999,6555475.74314204,9063,752.55102200,4573607.35472174,0
1585526400000,5880.91000000,6622.44000000,5854.25000000,6402.00000000,1245.81021100,1585612799999,7817335.26450184,12876,681.80022200,4295140.94397054,0
1585612800000,6405.73000000,6526.15000000,6337.96000000,6423.72000000,667.39853900,1585699199999,4300163.30241590,7511,389.59392600,2510218.60468587,0
