1661990400000,20039.52000000,20207.28000000,19552.58000000,20138.88000000,15.28371000,1662076799999,304665.27861670,1029,8.87028000,176954.46078740,0
1662076800000,20104.23000000,20438.50000000,19765.63000000,19957.35000000,18.11583000,1662163199999,364853.88977390,1090,11.28778000,227608.60620470,0
1662163200000,19967.45000000,20042.72000000,19655.55000000,19832.58000000,13.63983000,1662249599999,270272.04837200,977,10.52310000,208555.56530190,0
1662249600000,19837.27000000,20015.00000000,19586.19000000,19993.93000000,23.30366000,1662335999999,461332.21040180,1382,17.85765000,353541.90189720,0
1662336000000,20011.11000000,20250.00000000,19646.59000000,19793.50000000,9.80311000,1662422399999,194459.34177020,825,4.49319000,89097.02740980,0
1662422400000,19798.12000000,20499.00000000,18674.22000000,18790.10000000,27.99939000,1662508799999,541547.58360250,2533,12.24174000,238832.42608030,0
1662508800000,18802.52000000,19435.40000000,18524.69000000,19266.84000000,12.15593000,1662595199999,231061.11745600,877,7.20883000,137110.34182390,0
1662595200000,19300.00000000,19468.64000000,18909.91000000,19331.27000000,13.66833000,1662681599999,262882.22999050,1138,7.06595000,135959.23328510,0
1662681600000,19330.29000000,21534.00000000,19330.29000000,21395.44000000,26.03124000,1662767999999,545364.82556120,1650,14.66550000,307442.13890510,0
1662768000000,21373.90000000,21795.31000000,21152.50000000,21678.62000000,17.19236000,1662854399999,368007.12035920,1144,9.79760000,209710.10600950,0
1662854400000,21661.97000000,21857.52000000,21372.88000000,21833.33000000,13.12965000,1662940799999,283943.40341180,901,5.63439000,121931.22893810,0
1662940800000,21840.88000000,22478.87000000,21576.27000000,22389.83000000,29.81405000,1663027199999,656162.70202880,1488,9.54848000,212053.78057260,0
1663027200000,22378.60000000,22776.18000000,19930.54000000,20170.23000000,27.13205000,1663113599999,577496.62311590,1955,14.01369000,297586.37741330,0
1663113600000,20135.92000000,20529.10000000,19660.77000000,20225.07000000,26.04692000,1663199999999,526374.74519490,1197,11.10735000,224347.48856660,0
1663200000000,20213.45000000,20332.93000000,19503.07000000,19686.27000000,33.74642000,1663286399999,673048.23215040,1207,21.82730000,435007.33944790,0
1663286400000,19699.04000000,19890.05000000,19338.67000000,19804.93000000,17.37166000,1663372799999,341526.02923250,906,8.13066000,160219.24601330,0
1663372800000,19806.83000000,20247.75000000,19762.43000000,20113.87000000,16.66727000,1663459199999,333525.62101030,804,10.07024000,201714.32993160,0
1663459200000,20085.85000000,20099.38000000,19337.63000000,19398.79000000,14.04729000,1663545599999,277206.60908260,759,8.03080000,158318.14812950,0
1663545600000,19424.37000000,19663.83000000,18266.71000000,19555.28000000,27.68018000,1663631999999,525430.82028090,1411,13.16012000,249897.51373290,0
1663632000000,19554.56000000,19634.94000000,18723.45000000,18883.44000000,12.93086000,1663718399999,247632.57472830,681,7.09856000,135417.12362670,0
1663718400000,18894.33000000,19975.44000000,18145.92000000,18470.61000000,23.58459000,1663804799999,447894.06340440,1219,13.28741000,251889.44681210,0
1663804800000,18452.20000000,19516.71000000,18373.00000000,19444.07000000,24.03541000,1663891199999,454860.35488540,968,13.33025000,252913.78358770,0
1663891200000,19402.77000000,20099.38000000,18500.00000000,19305.86000000,23.64307000,1663977599999,449182.11038690,1079,9.83695000,187309.58451140,0
1663977600000,19289.74000000,19308.39000000,18812.07000000,18935.57000000,20.59182000,1664063999999,392853.99797920,933,11.03919000,210649.12515580,0
1664064000000,18942.65000000,19176.87000000,18621.90000000,18794.74000000,35.02001000,1664150399999,664294.31438430,1574,16.26840000,308762.22014210,0
1664150400000,18802.68000000,19306.75000000,18674.22000000,19223.58000000,24.12054000,1664236799999,458994.50578280,1061,12.10731000,230499.31752870,0
1664236800000,19213.03000000,20372.42000000,18830.30000000,19098.54000000,26.28933000,1664323199999,518533.63191790,989,13.56074000,268301.43278310,0
1664323200000,19095.21000000,19695.93000000,18500.00000000,19410.43000000,24.44750000,1664409599999,470794.64650990,678,7.53869000,144330.26178940,0
1664409600000,19413.73000000,19586.19000000,19315.71000000,19446.02000000,0.84387000,1664420399999,16422.59084720,58,0.49145000,9565.89865500,0
