1635724800000,61357.38000000,62445.17000000,59460.45000000,60990.55000000,137.30103000,1635811199999,8448879.49067280,4917,28.94229000,1772591.72113100,0
1635811200000,60912.00000000,64269.81000000,60506.04000000,63221.41000000,168.43000000,1635897599999,10462113.20703360,4583,22.57271000,1416833.23796140,0
1635897600000,63264.27000000,63531.86000000,60500.00000000,62982.54000000,98.52990000,1635983999999,6177071.53108390,4080,38.82788000,2424226.34657470,0
1635984000000,62923.33000000,63112.26000000,60694.16000000,61464.95000000,87.60944000,1636070399999,5413293.22176340,3668,21.14620000,1303136.21697470,0
1636070400000,61483.48000000,64990.00000000,60769.21000000,61036.97000000,108.82693000,1636156799999,6698097.86700560,8247,52.31399000,3210979.81113870,0
1636156800000,61000.05000000,61580.59000000,60120.96000000,61482.03000000,82.50548000,1636243199999,5041159.09280790,4394,22.67185000,1382760.20532930,0
1636243200000,61526.94000000,63324.85000000,61386.14000000,63315.45000000,74.28412000,1636329599999,4606463.85055740,4018,23.00751000,1433899.31604490,0
1636329600000,63346.52000000,67817.00000000,63346.52000000,67555.13000000,96.19224800,1636415999999,6331054.92209870,5842,59.13260800,3893606.47001320,0
1636416000000,67485.44000000,68547.79000000,66288.48000000,66948.42000000,65.28545000,1636502399999,4415938.54710670,4448,30.50977000,2062000.29307110,0
1636502400000,66971.20000000,69000.00000000,62852.05000000,64967.40000000,120.43809600,1636588799999,8012862.76616650,5758,71.03179600,4726258.51236280,0
1636588800000,64882.70000000,65613.38000000,64117.48000000,64822.99000000,132.43166000,1636675199999,8602808.80889990,4289,37.48428000,2435970.03243560,0
1636675200000,64798.18000000,65437.53000000,62319.27000000,64136.77000000,103.75961000,1636761599999,6631447.06925220,4250,30.41646000,1945180.27288330,0
1636761600000,64139.86000000,64982.49000000,63394.81000000,64394.84000000,74.44139000,1636847999999,4771555.71735200,4647,41.05463000,2632942.76978190,0
1636848000000,64409.50000000,65500.00000000,63619.76000000,65474.89000000,57.97999000,1636934399999,3738935.30716670,3486,35.14210000,2266820.51504420,0
1636934400000,65559.90000000,66331.79000000,63375.67000000,63529.85000000,89.55681000,1637020799999,5834061.49467150,4471,41.86653000,2716072.42921460,0
1637020800000,63536.78000000,63536.78000000,58615.79000000,60154.68000000,136.25631000,1637107199999,8291961.46269320,5859,47.63897000,2900499.76181640,0
1637107200000,60076.82000000,60854.81000000,58417.52000000,60384.15000000,85.20907000,1637193599999,5110581.47914450,3738,32.43925000,1943059.88269820,0
1637193600000,60381.20000000,60930.94000000,56522.96000000,56952.92000000,84.84839000,1637279999999,4982337.93417990,3822,40.23284000,2359008.45691540,0
1637280000000,56972.52000000,58410.30000000,55635.58000000,58098.23000000,76.13462000,1637366399999,4361492.81718080,4483,33.03998000,1896082.01860840,0
1637366400000,58209.79000000,59884.38000000,57495.90000000,59809.61000000,46.60748000,1637452799999,2734919.81846390,3058,21.59255000,1267896.66482720,0
1637452800000,59692.36000000,60076.60000000,58522.30000000,58696.15000000,38.71094000,1637539199999,2291244.36928910,2651,18.59736000,1100872.93092540,0
1637539200000,58685.98000000,59369.11000000,55686.00000000,56317.62000000,66.61594000,1637625599999,3814213.19960950,4217,34.37602000,1970870.32096520,0
1637625600000,56285.38000000,58076.89000000,55401.39000000,57554.26000000,98.60396000,1637711999999,5626708.13764250,3928,48.98951000,2788234.32966570,0
1637712000000,57582.30000000,57725.14000000,55881.48000000,57156.89000000,71.64018000,1637798399999,4071968.23774180,3305,24.98062000,1420086.22781020,0
1637798400000,57344.08000000,59392.50000000,56971.40000000,58984.73000000,115.34646000,1637884799999,6684501.13486540,4997,24.75472000,1436865.11063860,0
1637884800000,59032.26000000,59182.20000000,53438.20000000,53641.60000000,106.64046000,1637971199999,5930413.36698650,4648,60.76834000,3360781.94295400,0
1637971200000,53787.77000000,55286.40000000,53645.00000000,54734.58000000,49.67635000,1638057599999,2712549.31188130,3035,19.78683000,1080977.39324960,0
1638057600000,54676.97000000,57421.66000000,53284.94000000,57250.98000000,87.75562000,1638143999999,4783820.23804690,6548,37.64894000,2055283.19338110,0
1638144000000,57336.98000000,58884.86000000,56775.06000000,57854.04000000,64.30984000,1638230399999,3706902.31548770,3388,23.24537000,1340457.15201980,0
1638230400000,57835.12000000,59214.57000000,55894.15000000,57002.33000000,74.10467000,1638316799999,4256293.89117300,3783,26.12734000,1498173.07343810,0
